"Pattern","RelativePath","LineNumber","Preview"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Layer.cpp","591","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Layer.cpp","1330","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Layer.cpp","1330","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Settings.cpp","84","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMD_Settings.cpp","84","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","510","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","510","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","512","#else  // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","512","#else  // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","514","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDModule.cpp","514","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","150","#ifndef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","150","#ifndef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","156","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","156","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","328","#ifndef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","328","#ifndef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","345","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRHMDRuntimeSettings.cpp","345","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","108","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","108","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","367","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","367","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","370","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OculusXRMultiPlayerTestingSubsystem.cpp","370","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","30","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","30","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","421","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","421","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","450","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","450","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1102","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1102","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1188","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1188","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1212","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.cpp","1212","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","27","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","27","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","45","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","45","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","73","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","73","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","76","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXREnvironmentDepthExtensionPlugin.h","76","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","13","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","13","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","16","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","16","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","18","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","18","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","35","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","35","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","38","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","38","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","40","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","40","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","64","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","64","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","69","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.cpp","69","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","30","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","30","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","41","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","41","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","44","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","44","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","46","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRExtensionPluginManager.h","46","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","92","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","92","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","253","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","253","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","265","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.cpp","265","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.h","33","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRLayerExtensionPlugin.h","33","#if defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","17","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","17","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","19","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","19","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","72","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","72","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","122","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.cpp","122","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.h","19","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.h","19","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.h","22","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRMultiPlayerStateExtensionPlugin.h","22","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.cpp","13","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.cpp","13","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.cpp","386","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.cpp","386","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.h","10","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.h","10","#if (defined(WITH_OCULUS_BRANCH) || defined(WITH_OPENXR_BRANCH))"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.h","89","#endif // defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRHMD/Private/OpenXR/OculusXRSpaceWarp.h","89","#endif // defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","285","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","285","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","286","	// Should consider moving this to its own extension plugin once it's not gated behind WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","286","	// Should consider moving this to its own extension plugin once it's not gated behind WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","292","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.cpp","292","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.h","67","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.h","67","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.h","69","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHandTrackingExtensionPlugin.h","69","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHapticsExtensionPlugin.h","17","#if defined(WITH_OCULUS_BRANCH)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRInput/Private/OculusXRInputHapticsExtensionPlugin.h","17","#if defined(WITH_OCULUS_BRANCH)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","323","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","323","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","325","#else  // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","325","#else  // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","327","#endif // WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRMR/Private/OculusXRMRModule.cpp","327","#endif // WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayer.h","15","#if defined(WITH_OCULUS_BRANCH) || !UE_VERSION_OLDER_THAN(5, 6, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayer.h","15","#if defined(WITH_OCULUS_BRANCH) || !UE_VERSION_OLDER_THAN(5, 6, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayerComponent.cpp","97","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayerComponent.cpp","97","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayerComponent.cpp","355","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRPassthrough/Private/OculusXRPassthroughLayerComponent.cpp","355","#if defined(WITH_OCULUS_BRANCH) && UE_VERSION_OLDER_THAN(5, 5, 0)"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.cpp","154","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.cpp","154","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.cpp","337","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.cpp","337","#ifdef WITH_OCULUS_BRANCH"
"OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.h","140","#ifdef WITH_OCULUS_BRANCH"
"WITH_OCULUS_BRANCH","Engine/Plugins/Runtime/OculusXR/OculusXR/Source/OculusXRProjectSetupTool/Private/Rules/OculusXRRenderingRules.h","140","#ifdef WITH_OCULUS_BRANCH"
